case_id,case_type,modeling_row_id,semantic_group_id,priority,type,language,queue,text,model,model_label,model_family,predicted_class,correct,top_10_share,k_80,normalized_entropy,top_supporting_features,top_opposing_features,text_relation,urgency_plausibility,impact_plausibility,context_relevance,contradictory_signals,overall_rating,brief_rationale,evaluator_role
case_06,critical_low_to_high,8,66db6625b564da4549986df74e6db441a323c089,low,Request,de,Technical Support,"Anfrage nach detaillierten Angaben zur Systemarchitektur der Plattform Sehr geehrtes Kundensupport-Team, ich hoffe, diese Nachricht trifft Sie wohl. Ich nehme Kontakt auf, um umfassende Informationen zur Architektur der Plattform zu erfragen. Das Verständnis der zugrunde liegenden Struktur, Komponenten und deren Zusammenhänge ist entscheidend, um eine reibungslose Integration zu gewährleisten und die Nutzung der Dienste zu optimieren. Besonders interessieren mich Details zu den Kernmodulen der Plattform, Datenströmen, Sicherheitsmaßnahmen, Skalierbarkeitsmerkmalen sowie verfügbaren APIs und Schnittstellen zur Anpassung. Zudem wären Einblicke in den Technologiestack sowie die Bereitstellungsumgebung sehr hilfreich. Der Zugriff auf diese Informationen ermöglicht es dem technischen Team, die Infrastrukturprozesse besser zu planen und zu steuern.",complement_naive_bayes,Complement Naive Bayes,naive_bayes,high,False,0.1714130067324415,1166,0.7034203971834537,Request | Technical Support | de | reibungslose integration | komponenten,[char] tem | [char] rat | [char] syst | [char] sys | [char] syste,,,,,,,,author
case_06,critical_low_to_high,8,66db6625b564da4549986df74e6db441a323c089,low,Request,de,Technical Support,"Anfrage nach detaillierten Angaben zur Systemarchitektur der Plattform Sehr geehrtes Kundensupport-Team, ich hoffe, diese Nachricht trifft Sie wohl. Ich nehme Kontakt auf, um umfassende Informationen zur Architektur der Plattform zu erfragen. Das Verständnis der zugrunde liegenden Struktur, Komponenten und deren Zusammenhänge ist entscheidend, um eine reibungslose Integration zu gewährleisten und die Nutzung der Dienste zu optimieren. Besonders interessieren mich Details zu den Kernmodulen der Plattform, Datenströmen, Sicherheitsmaßnahmen, Skalierbarkeitsmerkmalen sowie verfügbaren APIs und Schnittstellen zur Anpassung. Zudem wären Einblicke in den Technologiestack sowie die Bereitstellungsumgebung sehr hilfreich. Der Zugriff auf diese Informationen ermöglicht es dem technischen Team, die Infrastrukturprozesse besser zu planen und zu steuern.",knn_cosine,kNN (cosine),instance_based,high,False,0.525014094776218,60,0.4047868976104936,Technical Support | Request | umfassende | [char] eta | informationen,details | anfrage | [char] latt | [char] ntere | [char] tfor,,,,,,,,author
case_06,critical_low_to_high,8,66db6625b564da4549986df74e6db441a323c089,low,Request,de,Technical Support,"Anfrage nach detaillierten Angaben zur Systemarchitektur der Plattform Sehr geehrtes Kundensupport-Team, ich hoffe, diese Nachricht trifft Sie wohl. Ich nehme Kontakt auf, um umfassende Informationen zur Architektur der Plattform zu erfragen. Das Verständnis der zugrunde liegenden Struktur, Komponenten und deren Zusammenhänge ist entscheidend, um eine reibungslose Integration zu gewährleisten und die Nutzung der Dienste zu optimieren. Besonders interessieren mich Details zu den Kernmodulen der Plattform, Datenströmen, Sicherheitsmaßnahmen, Skalierbarkeitsmerkmalen sowie verfügbaren APIs und Schnittstellen zur Anpassung. Zudem wären Einblicke in den Technologiestack sowie die Bereitstellungsumgebung sehr hilfreich. Der Zugriff auf diese Informationen ermöglicht es dem technischen Team, die Infrastrukturprozesse besser zu planen und zu steuern.",random_forest,Random Forest,bagging_ensemble,high,False,0.2053901673869976,505,0.6511345529044352,Technical Support | [char] ras | [char] plat | [char] ste | [char] etai,[char] one | [char] em  | [char] chi | [char] attf | [char] mati,,,,,,,,author
case_06,critical_low_to_high,8,66db6625b564da4549986df74e6db441a323c089,low,Request,de,Technical Support,"Anfrage nach detaillierten Angaben zur Systemarchitektur der Plattform Sehr geehrtes Kundensupport-Team, ich hoffe, diese Nachricht trifft Sie wohl. Ich nehme Kontakt auf, um umfassende Informationen zur Architektur der Plattform zu erfragen. Das Verständnis der zugrunde liegenden Struktur, Komponenten und deren Zusammenhänge ist entscheidend, um eine reibungslose Integration zu gewährleisten und die Nutzung der Dienste zu optimieren. Besonders interessieren mich Details zu den Kernmodulen der Plattform, Datenströmen, Sicherheitsmaßnahmen, Skalierbarkeitsmerkmalen sowie verfügbaren APIs und Schnittstellen zur Anpassung. Zudem wären Einblicke in den Technologiestack sowie die Bereitstellungsumgebung sehr hilfreich. Der Zugriff auf diese Informationen ermöglicht es dem technischen Team, die Infrastrukturprozesse besser zu planen und zu steuern.",xgboost,XGBoost,gradient_boosting,high,False,0.35810976139453254,117,0.5042181677931838,Technical Support | [char] los | [char] isten | [char] ast | [char] chni,besonders | [char] gie | [char] chi | integration | [char] em ,,,,,,,,author
case_06,critical_low_to_high,8,66db6625b564da4549986df74e6db441a323c089,low,Request,de,Technical Support,"Anfrage nach detaillierten Angaben zur Systemarchitektur der Plattform Sehr geehrtes Kundensupport-Team, ich hoffe, diese Nachricht trifft Sie wohl. Ich nehme Kontakt auf, um umfassende Informationen zur Architektur der Plattform zu erfragen. Das Verständnis der zugrunde liegenden Struktur, Komponenten und deren Zusammenhänge ist entscheidend, um eine reibungslose Integration zu gewährleisten und die Nutzung der Dienste zu optimieren. Besonders interessieren mich Details zu den Kernmodulen der Plattform, Datenströmen, Sicherheitsmaßnahmen, Skalierbarkeitsmerkmalen sowie verfügbaren APIs und Schnittstellen zur Anpassung. Zudem wären Einblicke in den Technologiestack sowie die Bereitstellungsumgebung sehr hilfreich. Der Zugriff auf diese Informationen ermöglicht es dem technischen Team, die Infrastrukturprozesse besser zu planen und zu steuern.",lightgbm,LightGBM,gradient_boosting,high,False,0.4213766690413692,329,0.548270226514426,Technical Support | [char] los | [char] latt | Request | [char] stru,besonders | umfassende | [char] chi | besonders interessieren | [char] em ,,,,,,,,author
case_07,critical_high_to_low,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,Request,de,Customer Service,"Kundendienstanfrage Könnten Sie bitte zusätzliche Informationen zu digitalen Strategien, Markenwachstumsinstrumenten sowie der Förderung durch McAfee und Logitech bereitstellen?",logistic_regression,Logistic Regression,linear_baseline,low,False,0.25176399261179583,791,0.6665500823991649,mcafee | Customer Service | bitte zusätzliche | informationen | könnten bitte,Request | strategien | [char] ge  | [char] rate | de,,,,,,,,author
case_07,critical_high_to_low,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,Request,de,Customer Service,"Kundendienstanfrage Könnten Sie bitte zusätzliche Informationen zu digitalen Strategien, Markenwachstumsinstrumenten sowie der Förderung durch McAfee und Logitech bereitstellen?",linear_svm,Linear SVM,linear,low,False,0.24304864219511496,771,0.6646479476496306,bitte zusätzliche | Customer Service | mcafee | könnten bitte | [char] fee ,Request | de | logitech | strategien | [char] ge ,,,,,,,,author
case_07,critical_high_to_low,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,Request,de,Customer Service,"Kundendienstanfrage Könnten Sie bitte zusätzliche Informationen zu digitalen Strategien, Markenwachstumsinstrumenten sowie der Förderung durch McAfee und Logitech bereitstellen?",complement_naive_bayes,Complement Naive Bayes,naive_bayes,low,False,0.22086186236165012,1120,0.6726143481843784,bitte zusätzliche | Customer Service | logitech | mcafee | Request,,,,,,,,,author
case_07,critical_high_to_low,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,Request,de,Customer Service,"Kundendienstanfrage Könnten Sie bitte zusätzliche Informationen zu digitalen Strategien, Markenwachstumsinstrumenten sowie der Förderung durch McAfee und Logitech bereitstellen?",knn_cosine,kNN (cosine),instance_based,medium,False,0.41806819143497637,62,0.45535374706613985,bereitstellen | [char] n?  | Customer Service | könnten bitte | [char]  info,bitte zusätzliche | de | informationen | [char]  mcaf | [char] mati,,,,,,,,author
case_07,critical_high_to_low,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,Request,de,Customer Service,"Kundendienstanfrage Könnten Sie bitte zusätzliche Informationen zu digitalen Strategien, Markenwachstumsinstrumenten sowie der Förderung durch McAfee und Logitech bereitstellen?",random_forest,Random Forest,bagging_ensemble,low,False,0.2664703686067932,574,0.643462831388399,Customer Service | [char] fee | [char] en?  | könnten bitte | [char] en?,[char] tech | [char] ge  | [char]  str | [char] tru | [char] rate,,,,,,,,author
case_07,critical_high_to_low,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,Request,de,Customer Service,"Kundendienstanfrage Könnten Sie bitte zusätzliche Informationen zu digitalen Strategien, Markenwachstumsinstrumenten sowie der Förderung durch McAfee und Logitech bereitstellen?",xgboost,XGBoost,gradient_boosting,low,False,0.40530301546618686,101,0.49945679381581753,Customer Service | [char] fee | [char] fee  | könnten bitte | [char] en?,[char] sta | [char] rateg | [char] tech | [char] teg | [char]  str,,,,,,,,author
case_07,critical_high_to_low,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,Request,de,Customer Service,"Kundendienstanfrage Könnten Sie bitte zusätzliche Informationen zu digitalen Strategien, Markenwachstumsinstrumenten sowie der Förderung durch McAfee und Logitech bereitstellen?",lightgbm,LightGBM,gradient_boosting,low,False,0.46396464440129365,285,0.5478392128569541,[char] fee | könnten bitte | Customer Service | [char] ee  | [char] fee ,[char]  logi | strategien | Request | [char] tru | [char] nfor,,,,,,,,author
case_08,model_disagreement_1,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,Request,en,Product Support,"Inquiry for Detailed Information on Agency Offerings Dear Customer Support Team, I hope this message reaches you well. I am writing to request detailed information about the services provided by your agency. Specifically, I am interested in understanding the variety of services available, the pricing models, and any special packages or offers that might be applicable. Additionally, I would appreciate it if you could send brochures, service contracts, and case studies highlighting your previous work and client success stories. This information will greatly help me in making an informed decision.",logistic_regression,Logistic Regression,linear_baseline,medium,False,0.21433054616048722,623,0.661526113224893,send | work | information services | Product Support | packages,special | success | case studies | studies | service,,,,,,,,author
case_08,model_disagreement_1,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,Request,en,Product Support,"Inquiry for Detailed Information on Agency Offerings Dear Customer Support Team, I hope this message reaches you well. I am writing to request detailed information about the services provided by your agency. Specifically, I am interested in understanding the variety of services available, the pricing models, and any special packages or offers that might be applicable. Additionally, I would appreciate it if you could send brochures, service contracts, and case studies highlighting your previous work and client success stories. This information will greatly help me in making an informed decision.",linear_svm,Linear SVM,linear,medium,False,0.2257181211970124,603,0.655824497390168,send | work | information services | Product Support | detailed information,special | success | Request | case studies | studies,,,,,,,,author
case_08,model_disagreement_1,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,Request,en,Product Support,"Inquiry for Detailed Information on Agency Offerings Dear Customer Support Team, I hope this message reaches you well. I am writing to request detailed information about the services provided by your agency. Specifically, I am interested in understanding the variety of services available, the pricing models, and any special packages or offers that might be applicable. Additionally, I would appreciate it if you could send brochures, service contracts, and case studies highlighting your previous work and client success stories. This information will greatly help me in making an informed decision.",complement_naive_bayes,Complement Naive Bayes,naive_bayes,low,False,0.1273204863375679,805,0.6935508070058666,Product Support | Request | contracts | special | send,[char] ste,,,,,,,,author
case_08,model_disagreement_1,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,Request,en,Product Support,"Inquiry for Detailed Information on Agency Offerings Dear Customer Support Team, I hope this message reaches you well. I am writing to request detailed information about the services provided by your agency. Specifically, I am interested in understanding the variety of services available, the pricing models, and any special packages or offers that might be applicable. Additionally, I would appreciate it if you could send brochures, service contracts, and case studies highlighting your previous work and client success stories. This information will greatly help me in making an informed decision.",knn_cosine,kNN (cosine),instance_based,high,True,0.37368684947561237,82,0.4756452349181353,Product Support | Request | understanding | en | detailed information,interested understanding | [char] uiry  | pricing | [char] quiry | [char] deta,,,,,,,,author
case_08,model_disagreement_1,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,Request,en,Product Support,"Inquiry for Detailed Information on Agency Offerings Dear Customer Support Team, I hope this message reaches you well. I am writing to request detailed information about the services provided by your agency. Specifically, I am interested in understanding the variety of services available, the pricing models, and any special packages or offers that might be applicable. Additionally, I would appreciate it if you could send brochures, service contracts, and case studies highlighting your previous work and client success stories. This information will greatly help me in making an informed decision.",random_forest,Random Forest,bagging_ensemble,medium,False,0.11569345154555927,410,0.6683319914588479,Product Support | [char]  det | studies | [char] offer | [char] det,[char] ormat | [char] derst | [char] packa | [char] ages | [char] fer,,,,,,,,author
case_08,model_disagreement_1,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,Request,en,Product Support,"Inquiry for Detailed Information on Agency Offerings Dear Customer Support Team, I hope this message reaches you well. I am writing to request detailed information about the services provided by your agency. Specifically, I am interested in understanding the variety of services available, the pricing models, and any special packages or offers that might be applicable. Additionally, I would appreciate it if you could send brochures, service contracts, and case studies highlighting your previous work and client success stories. This information will greatly help me in making an informed decision.",xgboost,XGBoost,gradient_boosting,medium,False,0.38419272016830924,125,0.5195224485119071,Product Support | [char] agen | [char] ies  | [char] ies | [char] pplic,[char] fer | appreciate could | [char] sted  | [char] udie | [char] any,,,,,,,,author
case_08,model_disagreement_1,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,Request,en,Product Support,"Inquiry for Detailed Information on Agency Offerings Dear Customer Support Team, I hope this message reaches you well. I am writing to request detailed information about the services provided by your agency. Specifically, I am interested in understanding the variety of services available, the pricing models, and any special packages or offers that might be applicable. Additionally, I would appreciate it if you could send brochures, service contracts, and case studies highlighting your previous work and client success stories. This information will greatly help me in making an informed decision.",lightgbm,LightGBM,gradient_boosting,medium,False,0.2543878700283117,565,0.6395499555022583,[char] hti | Product Support | [char] agenc | [char]  am | [char]  i ,[char] fer | additionally | [char] udie | appreciate could | [char] ge ,,,,,,,,author
case_09,model_disagreement_2,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,Request,de,Customer Service,"Anfrage zu technischen Spezifikationen der SaaS-Lösung Sehr geehrtes Support-Team, ich hoffe, diese Nachricht erreicht Sie wohlbehalten. Derzeit prüfe ich die SaaS-Plattform im Hinblick auf eine mögliche Integration in unsere Organisation. Für eine umfassende technische Analyse benötige ich bitte detaillierte Informationen zur Architektur der Plattform. Besonders interessiere ich mich für die Hauptkomponenten, Datenströme, Sicherheitsvorkehrungen, Skalierungsmöglichkeiten und die Einhaltung relevanter Compliance-Standards, an die die Plattform gebunden ist. Ein klares Verständnis der architektonischen Strukturen wird unserem Team enorm dabei helfen, die Kompatibilität zu beurteilen und eine reibungslose Implementierung zu planen. Falls",logistic_regression,Logistic Regression,linear_baseline,medium,False,0.17451733859833762,909,0.7028093351615469,sicherheitsvorkehrungen | enorm | de | Customer Service | besonders,analyse | [char] one | [char] klar | saas | [char] tech,,,,,,,,author
case_09,model_disagreement_2,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,Request,de,Customer Service,"Anfrage zu technischen Spezifikationen der SaaS-Lösung Sehr geehrtes Support-Team, ich hoffe, diese Nachricht erreicht Sie wohlbehalten. Derzeit prüfe ich die SaaS-Plattform im Hinblick auf eine mögliche Integration in unsere Organisation. Für eine umfassende technische Analyse benötige ich bitte detaillierte Informationen zur Architektur der Plattform. Besonders interessiere ich mich für die Hauptkomponenten, Datenströme, Sicherheitsvorkehrungen, Skalierungsmöglichkeiten und die Einhaltung relevanter Compliance-Standards, an die die Plattform gebunden ist. Ein klares Verständnis der architektonischen Strukturen wird unserem Team enorm dabei helfen, die Kompatibilität zu beurteilen und eine reibungslose Implementierung zu planen. Falls",linear_svm,Linear SVM,linear,medium,False,0.20809739467458876,852,0.6883398862741624,sicherheitsvorkehrungen | enorm | Customer Service | besonders | implementierung,Request | analyse | [char] one | [char] klar | [char] tech,,,,,,,,author
case_09,model_disagreement_2,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,Request,de,Customer Service,"Anfrage zu technischen Spezifikationen der SaaS-Lösung Sehr geehrtes Support-Team, ich hoffe, diese Nachricht erreicht Sie wohlbehalten. Derzeit prüfe ich die SaaS-Plattform im Hinblick auf eine mögliche Integration in unsere Organisation. Für eine umfassende technische Analyse benötige ich bitte detaillierte Informationen zur Architektur der Plattform. Besonders interessiere ich mich für die Hauptkomponenten, Datenströme, Sicherheitsvorkehrungen, Skalierungsmöglichkeiten und die Einhaltung relevanter Compliance-Standards, an die die Plattform gebunden ist. Ein klares Verständnis der architektonischen Strukturen wird unserem Team enorm dabei helfen, die Kompatibilität zu beurteilen und eine reibungslose Implementierung zu planen. Falls",complement_naive_bayes,Complement Naive Bayes,naive_bayes,medium,False,0.179007564809513,1214,0.7081880831066479,Customer Service | Request | enorm | de | sicherheitsvorkehrungen,[char] ver | [char] em ,,,,,,,,author
case_09,model_disagreement_2,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,Request,de,Customer Service,"Anfrage zu technischen Spezifikationen der SaaS-Lösung Sehr geehrtes Support-Team, ich hoffe, diese Nachricht erreicht Sie wohlbehalten. Derzeit prüfe ich die SaaS-Plattform im Hinblick auf eine mögliche Integration in unsere Organisation. Für eine umfassende technische Analyse benötige ich bitte detaillierte Informationen zur Architektur der Plattform. Besonders interessiere ich mich für die Hauptkomponenten, Datenströme, Sicherheitsvorkehrungen, Skalierungsmöglichkeiten und die Einhaltung relevanter Compliance-Standards, an die die Plattform gebunden ist. Ein klares Verständnis der architektonischen Strukturen wird unserem Team enorm dabei helfen, die Kompatibilität zu beurteilen und eine reibungslose Implementierung zu planen. Falls",knn_cosine,kNN (cosine),instance_based,high,False,0.2616721813817015,108,0.5091619535660709,plattform | [char] hni | [char] attf | [char] tes | anfrage,Customer Service | informationen | [char] nform | helfen | [char] rmat,,,,,,,,author
case_09,model_disagreement_2,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,Request,de,Customer Service,"Anfrage zu technischen Spezifikationen der SaaS-Lösung Sehr geehrtes Support-Team, ich hoffe, diese Nachricht erreicht Sie wohlbehalten. Derzeit prüfe ich die SaaS-Plattform im Hinblick auf eine mögliche Integration in unsere Organisation. Für eine umfassende technische Analyse benötige ich bitte detaillierte Informationen zur Architektur der Plattform. Besonders interessiere ich mich für die Hauptkomponenten, Datenströme, Sicherheitsvorkehrungen, Skalierungsmöglichkeiten und die Einhaltung relevanter Compliance-Standards, an die die Plattform gebunden ist. Ein klares Verständnis der architektonischen Strukturen wird unserem Team enorm dabei helfen, die Kompatibilität zu beurteilen und eine reibungslose Implementierung zu planen. Falls",random_forest,Random Forest,bagging_ensemble,medium,False,0.13084189746305178,442,0.6683290494510539,besonders | [char]  plat | [char] ttfo | [char] ntere | anfrage,[char] techn | [char] echni | [char]  tec | [char] ttfor | [char]  kla,,,,,,,,author
case_09,model_disagreement_2,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,Request,de,Customer Service,"Anfrage zu technischen Spezifikationen der SaaS-Lösung Sehr geehrtes Support-Team, ich hoffe, diese Nachricht erreicht Sie wohlbehalten. Derzeit prüfe ich die SaaS-Plattform im Hinblick auf eine mögliche Integration in unsere Organisation. Für eine umfassende technische Analyse benötige ich bitte detaillierte Informationen zur Architektur der Plattform. Besonders interessiere ich mich für die Hauptkomponenten, Datenströme, Sicherheitsvorkehrungen, Skalierungsmöglichkeiten und die Einhaltung relevanter Compliance-Standards, an die die Plattform gebunden ist. Ein klares Verständnis der architektonischen Strukturen wird unserem Team enorm dabei helfen, die Kompatibilität zu beurteilen und eine reibungslose Implementierung zu planen. Falls",xgboost,XGBoost,gradient_boosting,medium,False,0.39639811705191785,103,0.5048960490958266,[char] rteil | [char] rtei | [char] ders | [char] form  | [char] detai,[char] tech | [char] integ | [char] techn | [char] los | [char] nteg,,,,,,,,author
case_09,model_disagreement_2,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,Request,de,Customer Service,"Anfrage zu technischen Spezifikationen der SaaS-Lösung Sehr geehrtes Support-Team, ich hoffe, diese Nachricht erreicht Sie wohlbehalten. Derzeit prüfe ich die SaaS-Plattform im Hinblick auf eine mögliche Integration in unsere Organisation. Für eine umfassende technische Analyse benötige ich bitte detaillierte Informationen zur Architektur der Plattform. Besonders interessiere ich mich für die Hauptkomponenten, Datenströme, Sicherheitsvorkehrungen, Skalierungsmöglichkeiten und die Einhaltung relevanter Compliance-Standards, an die die Plattform gebunden ist. Ein klares Verständnis der architektonischen Strukturen wird unserem Team enorm dabei helfen, die Kompatibilität zu beurteilen und eine reibungslose Implementierung zu planen. Falls",lightgbm,LightGBM,gradient_boosting,low,True,0.5106725331524165,202,0.5066415436800268,[char] klar | Customer Service | [char] pone | [char] ton | [char]  kla,[char] sere | [char] plat | [char] tform | [char] slo | [char] tfo,,,,,,,,author
case_10,model_disagreement_3,85,818ee361847e8677f2017325b145c997fb136ec4,low,Request,de,Customer Service,"Anfrage zu Netzwerkausrüstungsdetails Sehr geehrtes Kundenservice-Team, ich hoffe, diese Nachricht erreicht Sie wohlauf. Ich möchte um ausführliche Produktspezifikationen und Integrationsrichtlinien für die empfohlene Netzwerktechnologie bitten, die mit unseren Systemen kompatibel ist. Unser Team fokussiert sich auf die Optimierung der Datenanalyse, Handelsmodelle und Berichterstattung in unserer quantitativen Finanzumgebung. Daher sind präzise Hardware-Integrationsinformationen essenziell, um unsere Ziele effizient zu erreichen. Besonders interessiert bin ich an technischen Fähigkeiten, Leistungsparametern sowie Kompatibilitätsaspekten der empfohlenen Netzwerktechnik. Diese umfasst, aber beschränkt sich nicht nur auf Router, Switches, Firewalls und andere relevante Hardwarekomponenten. Außerdem benötige ich detaillierte Anweisungen zur Integration.",logistic_regression,Logistic Regression,linear_baseline,medium,False,0.17149288985935068,935,0.7028033330955761,firewalls | relevante | de | besonders interessiert | Customer Service,wohlauf | [char] one | [char] tech | [char] ric | [char] hnik,,,,,,,,author
case_10,model_disagreement_3,85,818ee361847e8677f2017325b145c997fb136ec4,low,Request,de,Customer Service,"Anfrage zu Netzwerkausrüstungsdetails Sehr geehrtes Kundenservice-Team, ich hoffe, diese Nachricht erreicht Sie wohlauf. Ich möchte um ausführliche Produktspezifikationen und Integrationsrichtlinien für die empfohlene Netzwerktechnologie bitten, die mit unseren Systemen kompatibel ist. Unser Team fokussiert sich auf die Optimierung der Datenanalyse, Handelsmodelle und Berichterstattung in unserer quantitativen Finanzumgebung. Daher sind präzise Hardware-Integrationsinformationen essenziell, um unsere Ziele effizient zu erreichen. Besonders interessiert bin ich an technischen Fähigkeiten, Leistungsparametern sowie Kompatibilitätsaspekten der empfohlenen Netzwerktechnik. Diese umfasst, aber beschränkt sich nicht nur auf Router, Switches, Firewalls und andere relevante Hardwarekomponenten. Außerdem benötige ich detaillierte Anweisungen zur Integration.",linear_svm,Linear SVM,linear,medium,False,0.1850723468007574,895,0.6970190044195725,besonders interessiert | Customer Service | firewalls | besonders | relevante,wohlauf | Request | [char] tech | [char] one | [char] techn,,,,,,,,author
case_10,model_disagreement_3,85,818ee361847e8677f2017325b145c997fb136ec4,low,Request,de,Customer Service,"Anfrage zu Netzwerkausrüstungsdetails Sehr geehrtes Kundenservice-Team, ich hoffe, diese Nachricht erreicht Sie wohlauf. Ich möchte um ausführliche Produktspezifikationen und Integrationsrichtlinien für die empfohlene Netzwerktechnologie bitten, die mit unseren Systemen kompatibel ist. Unser Team fokussiert sich auf die Optimierung der Datenanalyse, Handelsmodelle und Berichterstattung in unserer quantitativen Finanzumgebung. Daher sind präzise Hardware-Integrationsinformationen essenziell, um unsere Ziele effizient zu erreichen. Besonders interessiert bin ich an technischen Fähigkeiten, Leistungsparametern sowie Kompatibilitätsaspekten der empfohlenen Netzwerktechnik. Diese umfasst, aber beschränkt sich nicht nur auf Router, Switches, Firewalls und andere relevante Hardwarekomponenten. Außerdem benötige ich detaillierte Anweisungen zur Integration.",complement_naive_bayes,Complement Naive Bayes,naive_bayes,low,True,0.1855500441257074,1276,0.7120907246875454,Customer Service | Request | wohlauf | de | integrationsrichtlinien,[char] ste | [char] tem | [char] em  | [char] syst | [char] syste,,,,,,,,author
case_10,model_disagreement_3,85,818ee361847e8677f2017325b145c997fb136ec4,low,Request,de,Customer Service,"Anfrage zu Netzwerkausrüstungsdetails Sehr geehrtes Kundenservice-Team, ich hoffe, diese Nachricht erreicht Sie wohlauf. Ich möchte um ausführliche Produktspezifikationen und Integrationsrichtlinien für die empfohlene Netzwerktechnologie bitten, die mit unseren Systemen kompatibel ist. Unser Team fokussiert sich auf die Optimierung der Datenanalyse, Handelsmodelle und Berichterstattung in unserer quantitativen Finanzumgebung. Daher sind präzise Hardware-Integrationsinformationen essenziell, um unsere Ziele effizient zu erreichen. Besonders interessiert bin ich an technischen Fähigkeiten, Leistungsparametern sowie Kompatibilitätsaspekten der empfohlenen Netzwerktechnik. Diese umfasst, aber beschränkt sich nicht nur auf Router, Switches, Firewalls und andere relevante Hardwarekomponenten. Außerdem benötige ich detaillierte Anweisungen zur Integration.",knn_cosine,kNN (cosine),instance_based,high,False,0.33415681123274776,89,0.48849491359329356,Request | anfrage | optimierung | besonders | fähigkeiten,Customer Service | besonders interessiert | interessiert | integration | [char] essie,,,,,,,,author
case_10,model_disagreement_3,85,818ee361847e8677f2017325b145c997fb136ec4,low,Request,de,Customer Service,"Anfrage zu Netzwerkausrüstungsdetails Sehr geehrtes Kundenservice-Team, ich hoffe, diese Nachricht erreicht Sie wohlauf. Ich möchte um ausführliche Produktspezifikationen und Integrationsrichtlinien für die empfohlene Netzwerktechnologie bitten, die mit unseren Systemen kompatibel ist. Unser Team fokussiert sich auf die Optimierung der Datenanalyse, Handelsmodelle und Berichterstattung in unserer quantitativen Finanzumgebung. Daher sind präzise Hardware-Integrationsinformationen essenziell, um unsere Ziele effizient zu erreichen. Besonders interessiert bin ich an technischen Fähigkeiten, Leistungsparametern sowie Kompatibilitätsaspekten der empfohlenen Netzwerktechnik. Diese umfasst, aber beschränkt sich nicht nur auf Router, Switches, Firewalls und andere relevante Hardwarekomponenten. Außerdem benötige ich detaillierte Anweisungen zur Integration.",random_forest,Random Forest,bagging_ensemble,medium,False,0.12826192401371037,438,0.6680787098740786,[char] higk | [char] unser | integration | [char] ähigk | [char] sere,[char] chnik | [char] techn | [char] pone | [char]  emp | [char] rat,,,,,,,,author
case_10,model_disagreement_3,85,818ee361847e8677f2017325b145c997fb136ec4,low,Request,de,Customer Service,"Anfrage zu Netzwerkausrüstungsdetails Sehr geehrtes Kundenservice-Team, ich hoffe, diese Nachricht erreicht Sie wohlauf. Ich möchte um ausführliche Produktspezifikationen und Integrationsrichtlinien für die empfohlene Netzwerktechnologie bitten, die mit unseren Systemen kompatibel ist. Unser Team fokussiert sich auf die Optimierung der Datenanalyse, Handelsmodelle und Berichterstattung in unserer quantitativen Finanzumgebung. Daher sind präzise Hardware-Integrationsinformationen essenziell, um unsere Ziele effizient zu erreichen. Besonders interessiert bin ich an technischen Fähigkeiten, Leistungsparametern sowie Kompatibilitätsaspekten der empfohlenen Netzwerktechnik. Diese umfasst, aber beschränkt sich nicht nur auf Router, Switches, Firewalls und andere relevante Hardwarekomponenten. Außerdem benötige ich detaillierte Anweisungen zur Integration.",xgboost,XGBoost,gradient_boosting,medium,False,0.35383906814202587,99,0.5067511185428651,[char] higk | [char] ssie | [char] ewa | [char] ewall | [char] ders ,[char] tech | [char] techn | [char] itä | [char] att | [char] met,,,,,,,,author
